id,title,short_title,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,seniority,next_election,total_votes,missed_votes,total_present,last_updated,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,congress,chamber,senate_class,state_rank,lis_id,age,generation
C001096,"Senator, 1st Class",Sen.,Kevin,null,Cramer,null,1961-01-21,M,R,null,SenKevinCramer,CongressmanKevinCramer,kevincramer,412555,7600,444,21350,N00004614,/m/02rhrnw,H0ND01026,https://www.cramer.senate.gov,null,https://www.cramer.senate.gov/contact/contact-kevin,true,null,0.394,3,2024,853,96,0,2022-08-23 18:39:43 -0400,400 Russell Senate Office Building,202-224-2043,null,ND,null,null,null,11.25,91.4,8.6,117,senate,1,junior,S398,61,Baby Boomers
C000880,"Senator, 3rd Class",Sen.,Michael,D.,Crapo,null,1951-05-20,M,R,null,MikeCrapo,mikecrapo,senatorcrapo,300030,26440,26830,29345,N00006267,/m/021pgp,S8ID00027,https://www.crapo.senate.gov,null,https://www.crapo.senate.gov/contact,true,null,0.498,23,2022,853,8,0,2022-08-08 09:47:51 -0400,239 Dirksen Senate Office Building,202-224-6142,202-228-1375,ID,null,null,null,0.94,90.48,9.52,117,senate,3,senior,S266,71,Baby Boomers
C001098,"Senator, 1st Class",Sen.,Ted,null,Cruz,null,1970-12-22,M,R,null,SenTedCruz,SenatorTedCruz,sentedcruz,412573,1019953,135705,41304,N00033085,/m/07j6ty,S2TX00312,https://www.cruz.senate.gov,null,https://www.cruz.senate.gov/?p=form&id=16,true,null,0.819,9,2024,853,29,0,2022-08-23 18:39:43 -0400,127a Russell Senate Office Building,202-224-5922,null,TX,null,null,null,3.4,90.86,9.14,117,senate,1,junior,S355,51,Gen X
D000618,"Senator, 2nd Class",Sen.,Steve,null,Daines,null,1962-08-20,M,R,null,SteveDaines,SteveDainesMT,SteveDainesMT,412549,1034037,135720,21338,N00033054,/m/03qlc5t,H2MT01060,https://www.daines.senate.gov,null,https://www.daines.senate.gov/connect/email-steve,true,null,0.573,7,2026,853,52,0,2022-08-23 18:39:42 -0400,320 Hart Senate Office Building,202-224-2651,null,MT,null,null,null,6.1,94.3,5.7,117,senate,2,junior,S375,60,Baby Boomers
D000622,"Senator, 3rd Class",Sen.,Tammy,null,Duckworth,null,1968-03-12,F,D,null,SenDuckworth,SenDuckworth,repduckworth,412533,94484,57442,21325,N00027860,/m/09vqjr,H6IL06141,https://www.duckworth.senate.gov,null,https://www.duckworth.senate.gov/content/contact-senator,true,null,-0.335,5,2022,853,8,0,2022-08-08 09:47:45 -0400,524 Hart Senate Office Building,202-224-2854,null,IL,null,null,null,0.94,99.64,0.36,117,senate,3,junior,S386,54,Gen X
D000563,"Senator, 2nd Class",Sen.,Richard,J.,Durbin,null,1944-11-21,M,D,Senate Minority Whip,SenatorDurbin,SenatorDurbin,SenatorDurbin,300038,6741,26847,15021,N00004981,/m/01xcd1,S6IL00151,https://www.durbin.senate.gov,null,https://www.durbin.senate.gov/contact/,true,null,-0.348,25,2026,853,3,0,2022-08-08 09:47:40 -0400,711 Hart Senate Office Building,202-224-2152,null,IL,null,null,null,0.35,99.88,0.12,117,senate,2,senior,S253,77,Silent Generation
E000295,"Senator, 2nd Class",Sen.,Joni,null,Ernst,null,1970-07-01,F,R,Senate Republican Conference Vice Chair,SenJoniErnst,senjoniernst,null,412667,75342,128583,41502,N00035483,/m/0gg4wkg,S4IA00129,https://www.ernst.senate.gov,https://www.ernst.senate.gov/public/?a=rss.feed,https://www.ernst.senate.gov/public/index.cfm/contact,true,null,0.552,7,2026,853,30,0,2022-08-08 09:47:56 -0400,730 Hart Senate Office Building,202-224-3254,null,IA,null,null,null,3.52,92.81,7.19,117,senate,2,junior,S376,52,Gen X
F000062,"Senator, 1st Class",Sen.,Dianne,null,Feinstein,null,1933-06-22,F,D,null,SenFeinstein,senatorfeinstein,SenatorFeinstein,300043,13061,53273,49300,N00007364,/m/01gqws,S0CA00199,https://www.feinstein.senate.gov,https://www.feinstein.senate.gov/public/?a=rss.feed,https://www.feinstein.senate.gov/public/index.cfm/e-mail-me,true,null,-0.268,29,2024,853,113,0,2022-08-08 09:47:40 -0400,331 Hart Senate Office Building,202-224-3841,null,CA,null,null,null,13.25,99.59,0.41,117,senate,1,senior,S221,89,Silent Generation
F000463,"Senator, 1st Class",Sen.,Deb,null,Fischer,null,1951-03-01,F,R,null,SenatorFischer,senatordebfischer,senatordebfischer,412556,1034067,41963,41302,N00033443,/m/0c4cp0,S2NE00094,https://www.fischer.senate.gov,null,http://www.fischer.senate.gov/public/index.cfm/contact,true,null,0.455,9,2024,853,31,0,2022-08-23 18:39:43 -0400,454 Russell Senate Office Building,202-224-6551,null,NE,null,null,null,3.63,94.42,5.58,117,senate,1,senior,S357,71,Baby Boomers
G000555,"Senator, 1st Class",Sen.,Kirsten,E.,Gillibrand,null,1966-12-09,F,D,null,GillibrandNY,SenKirstenGillibrand,KirstenEGillibrand,412223,1022862,65147,20735,N00027658,/m/0gnfc4,H6NY20167,https://www.gillibrand.senate.gov,null,https://www.gillibrand.senate.gov/contact/email-me,true,null,-0.471,13,2024,853,8,0,2022-08-08 09:47:42 -0400,478 Russell Senate Office Building,202-224-4451,null,NY,null,null,null,0.94,99.17,0.83,117,senate,1,junior,S331,55,Gen X
G000359,"Senator, 2nd Class",Sen.,Lindsey,null,Graham,null,1955-07-09,M,R,null,GrahamBlog,USSenatorLindseyGraham,USSenLindseyGraham,300047,36782,21992,29566,N00009975,/m/01_pdg,S0SC00149,https://www.lgraham.senate.gov/public,https://www.lgraham.senate.gov/public/?a=rss.feed,https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-graham,true,null,0.378,19,2026,853,78,0,2022-08-23 18:39:43 -0400,290 Russell Senate Office Building,202-224-5972,null,SC,null,null,null,9.14,66.01,33.99,117,senate,2,senior,S293,67,Baby Boomers
G000386,"Senator, 3rd Class",Sen.,Charles,E.,Grassley,null,1933-09-17,M,R,President Pro Tempore of the Senate,ChuckGrassley,grassley,senchuckgrassley,300048,1167,53293,14226,N00001758,/m/020ymy,S0IA00028,https://www.grassley.senate.gov,https://www.grassley.senate.gov/?q=rss.xml,http://www.grassley.senate.gov/contact,true,null,0.354,41,2022,853,0,0,2022-08-23 18:39:42 -0400,135 Hart Senate Office Building,202-224-3744,202-224-6020,IA,null,null,null,0,83.35,16.65,117,senate,3,senior,S153,88,Silent Generation
H000601,"Senator, 2nd Class",Sen.,Bill,null,Hagerty,null,1959-08-14,M,R,null,SenatorHagerty,null,null,456798,null,128466,null,N00045369,/g/11c1xp6h9v,S0TN00169,https://www.hagerty.senate.gov,https://www.hagerty.senate.gov/press-releases/feed/,https://www.hagerty.senate.gov,true,null,null,1,2026,853,16,0,2022-08-08 09:47:59 -0400,B11 Russell Senate Office Building,202-224-4944,null,TN,null,null,null,1.88,91.9,8.1,117,senate,2,junior,S407,63,Baby Boomers
H001075,"Senator, 3rd Class",Sen.,Kamala,null,Harris,null,1964-10-20,F,D,,SenKamalaHarris,SenatorKamalaHarris,null,412678,1018696,120012,41701,N00036915,/m/08sry2,S6CA00584,https://www.harris.senate.gov,null,https://www.harris.senate.gov/contact,false,null,-0.709,3,2022,2,0,0,2022-08-07 16:01:08 -0400,112 Hart Senate Office Building,202-224-3553,null,CA,null,null,null,0,100,0,117,senate,3,junior,S387,57,Baby Boomers
H001076,"Senator, 3rd Class",Sen.,Margaret,null,Hassan,null,1958-02-27,F,D,null,Senatorhassan,SenatorHassan,null,412680,67481,42552,41702,N00038397,/m/03c3zch,S6NH00091,https://www.hassan.senate.gov,null,https://www.hassan.senate.gov/content/contact-senator,true,null,-0.231,1,2022,853,5,0,2022-08-08 09:47:56 -0400,324 Hart Senate Office Building,202-224-3324,null,NH,null,null,null,0.59,97.64,2.36,117,senate,3,junior,S388,64,Baby Boomers
H001089,"Senator, 1st Class",Sen.,Joshua,null,Hawley,null,1979-12-31,M,R,null,SenHawleyPress,null,null,412840,null,169716,null,N00041620,/g/11bwy_95zy,S8MO00160,https://www.hawley.senate.gov,null,https://www.hawley.senate.gov/contact-senator-hawley,true,null,null,1,2024,853,15,0,2022-08-08 09:47:48 -0400,212 Russell Senate Office Building,202-224-6154,null,MO,null,null,null,1.76,87.44,12.56,117,senate,1,junior,S399,42,Millennials
H001046,"Senator, 1st Class",Sen.,Martin,null,Heinrich,null,1971-10-17,M,D,null,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,412281,1030686,74517,20930,N00029835,/m/02qkv0r,H8NM01224,https://www.heinrich.senate.gov,null,http://www.heinrich.senate.gov/contact,true,null,-0.33,9,2024,853,21,0,2022-08-08 09:47:43 -0400,303 Hart Senate Office Building,202-224-5521,null,NM,null,null,null,2.46,99.28,0.72,117,senate,1,senior,S359,50,Gen X
H000273,"Senator, 2nd Class",Sen.,John,null,Hickenlooper,null,1952-02-07,M,D,null,SenatorHick,null,null,456797,null,null,null,N00044206,/m/04g_1z,S0CO00575,https://www.hickenlooper.senate.gov,null,https://www.hickenlooper.senate.gov,true,null,null,1,2026,853,1,0,2022-08-08 09:47:48 -0400,B85 Russell Senate Office Building,202-224-5941,null,CO,null,null,null,0.12,99.29,0.71,117,senate,2,junior,S408,70,Baby Boomers
H001042,"Senator, 1st Class",Sen.,Mazie,K.,Hirono,null,1947-11-03,F,D,null,MazieHirono,senatorhirono,CongresswomanHirono,412200,91216,1677,20713,N00028139,/m/0357cd,H6HI02251,https://www.hirono.senate.gov,https://www.hirono.senate.gov/rss/feeds/,https://www.hirono.senate.gov/contact,true,null,-0.511,9,2024,853,8,0,2022-08-23 18:39:42 -0400,713 Hart Senate Office Building,202-224-6361,null,HI,null,null,null,0.94,99.17,0.83,117,senate,1,junior,S361,74,Baby Boomers
H001061,"Senator, 3rd Class",Sen.,John,null,Hoeven,null,1957-03-13,M,R,null,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,412494,85233,41788,41107,N00031688,/m/01qb45,S0ND00093,https://www.hoeven.senate.gov,null,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,true,null,0.377,11,2022,853,27,0,2022-08-23 18:39:43 -0400,338 Russell Senate Office Building,202-224-2551,202-224-7999,ND,null,null,null,3.17,93.81,6.19,117,senate,3,senior,S344,65,Baby Boomers
H001079,"Senator, 2nd Class",Sen.,Cindy,null,Hyde-Smith,null,1959-05-10,F,R,null,SenHydeSmith,null,null,412743,113208,20784,41707,N00043298,/m/03wc2px,S8MS00261,https://www.hydesmith.senate.gov,null,https://www.hydesmith.senate.gov/content/contact-senator,true,null,0.435,4,2026,853,31,0,2022-08-23 18:39:42 -0400,702 Hart Senate Office Building,202-224-5054,null,MS,null,null,null,3.63,93.04,6.96,117,senate,2,junior,S395,63,Baby Boomers
I000024,"Senator, 2nd Class",Sen.,James,M.,Inhofe,null,1934-11-17,M,R,null,InhofePress,jiminhofe,jiminhofepressoffice,300055,5619,27027,15424,N00005582,/m/021kpl,S4OK00083,https://www.inhofe.senate.gov,null,https://www.inhofe.senate.gov/contact,true,null,0.554,29,2026,853,96,0,2022-08-23 18:39:43 -0400,205 Russell Senate Office Building,202-224-4721,null,OK,null,null,null,11.25,95.99,4.01,117,senate,2,senior,S236,87,Silent Generation
J000293,"Senator, 3rd Class",Sen.,Ron,null,Johnson,null,1955-04-08,M,R,null,SenRonJohnson,senronjohnson,SenatorRonJohnson,412496,62835,126217,41111,N00032546,/m/0cmdpzc,S0WI00197,https://www.ronjohnson.senate.gov,https://www.ronjohnson.senate.gov/public/?a=rss.feed,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,true,null,0.62,11,2022,853,49,0,2022-08-23 18:39:44 -0400,328 Hart Senate Office Building,202-224-5323,920-230-7262,WI,null,null,null,5.74,93.18,6.82,117,senate,3,senior,S345,67,Baby Boomers
K000384,"Senator, 1st Class",Sen.,Tim,null,Kaine,null,1958-02-26,M,D,null,null,SenatorKaine,SenatorTimKaine,412582,49219,50772,41305,N00033177,/m/053f8h,S2VA00142,https://www.kaine.senate.gov,null,https://www.kaine.senate.gov/contact,true,null,-0.244,9,2024,853,27,0,2022-08-23 18:39:43 -0400,231 Russell Senate Office Building,202-224-4024,null,VA,null,null,null,3.17,99.64,0.36,117,senate,1,junior,S362,64,Baby Boomers
K000377,"Senator, 3rd Class",Sen.,Mark,null,Kelly,null,1964-02-21,M,D,null,SenMarkKelly,SenMarkKelly,SenMarkKelly,456794,null,null,null,N00044223,/m/02wsxy,S0AZ00350,https://www.kelly.senate.gov,null,https://www.kelly.senate.gov,true,null,null,1,2022,853,12,0,2022-08-08 09:47:48 -0400,B40b Dirksen Senate Office Building,202-224-2235,null,AZ,null,null,null,1.41,97.26,2.74,117,senate,3,junior,S406,58,Baby Boomers
K000393,"Senator, 3rd Class",Sen.,John,null,Kennedy,null,1951-11-21,M,R,null,SenJohnKennedy,JohnKennedyLouisiana,null,412679,1011723,35496,41703,N00026823,/m/0fl2sv,S4LA00065,https://www.kennedy.senate.gov/public,https://www.kennedy.senate.gov/public/?a=RSS.Feed,https://www.kennedy.senate.gov/public/email-me,true,null,0.572,1,2022,853,51,0,2022-08-23 18:39:42 -0400,416 Russell Senate Office Building,202-224-4623,null,LA,null,null,null,5.98,92,8,117,senate,3,junior,S389,70,Baby Boomers
K000383,"Senator, 1st Class",Sen.,Angus,null,King,null,1944-03-31,M,ID,null,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,412545,37413,22381,41300,N00034580,/m/02hfx0,S2ME00109,https://www.king.senate.gov,null,https://www.king.senate.gov/contact,true,null,-0.161,9,2024,853,6,0,2022-08-23 18:39:42 -0400,133 Hart Senate Office Building,202-224-5344,null,ME,null,null,null,0.7,98.82,1.18,117,senate,1,junior,S363,78,Silent Generation
K000367,"Senator, 1st Class",Sen.,Amy,null,Klobuchar,null,1960-05-25,F,D,Senate Democratic Steering Committee Chair,SenAmyKlobuchar,null,senatorklobuchar,412242,83701,65092,40700,N00027500,/m/05fbpt,S6MN00267,https://www.klobuchar.senate.gov,null,http://www.klobuchar.senate.gov/public/index.cfm/contact,true,null,-0.285,15,2024,853,11,0,2022-08-08 09:47:40 -0400,425 Dirksen Senate Office Building,202-224-3244,null,MN,null,null,null,1.29,99.41,0.59,117,senate,1,senior,S311,62,Baby Boomers
L000575,"Senator, 3rd Class",Sen.,James,null,Lankford,null,1968-03-04,M,R,null,SenatorLankford,SenatorLankford,SenatorLankford,412464,1033847,124938,21166,N00031129,/m/0dgrrx6,H0OK05114,https://www.lankford.senate.gov,null,http://www.lankford.senate.gov/contact/email,true,null,0.607,7,2022,853,6,0,2022-08-23 18:39:43 -0400,316 Hart Senate Office Building,202-224-5754,null,OK,null,null,null,0.7,93.37,6.63,117,senate,3,junior,S378,54,Gen X
L000174,"Senator, 3rd Class",Sen.,Patrick,J.,Leahy,null,1940-03-31,M,D,null,SenatorLeahy,SenatorPatrickLeahy,SenatorPatrickLeahy,300065,1552,53353,14307,N00009918,/m/0202kf,S4VT00017,https://www.leahy.senate.gov,null,https://www.leahy.senate.gov/contact/,true,null,-0.36,47,2022,853,58,0,2022-08-08 09:47:40 -0400,437 Russell Senate Office Building,202-224-4242,202-224-3479,VT,null,null,null,6.8,99.62,0.38,117,senate,3,senior,S057,82,Silent Generation
L000577,"Senator, 3rd Class",Sen.,Mike,null,Lee,null,1971-06-04,M,R,null,SenMikeLee,senatormikelee,senatormikelee,412495,9267977,66395,41110,N00031696,/m/09v5q9x,S0UT00165,https://www.lee.senate.gov,https://www.lee.senate.gov/public/?a=rss.feed,https://www.lee.senate.gov/public/index.cfm/contact,true,null,0.89,11,2022,853,5,0,2022-08-23 18:39:43 -0400,361a Russell Senate Office Building,202-224-5444,null,UT,null,null,null,0.59,88.67,11.33,117,senate,3,senior,S346,51,Gen X
L000594,"Senator, 3rd Class",Sen.,Kelly,null,Loeffler,null,1970-11-27,F,R,,SenatorLoeffler,null,null,456790,null,188718,null,N00046125,/g/11j3kgpjlx,S0GA00526,https://www.loeffler.senate.gov,null,https://www.loeffler.senate.gov,false,null,null,1,2022,2,0,0,2022-08-07 16:01:08 -0400,131 Russell Senate Office Building,202-224-3643,null,GA,null,null,null,0,100,0,117,senate,3,senior,S405,51,Gen X
L000570,"Senator, 2nd Class",Sen.,Ben,Ray,Luján,null,1972-06-07,M,D,Assistant Speaker of the House,SenatorLujan,RepBenRayLujan,Repbenraylujan,412293,1031351,102842,20932,N00029562,/m/0412qzq,H8NM03196,https://www.lujan.senate.gov,null,https://www.lujan.senate.gov,true,null,-0.368,1,2026,853,75,0,2022-08-08 09:47:48 -0400,B40c Dirksen Senate Office Building,202-224-6621,null,NM,null,null,null,8.79,99.23,0.77,117,senate,2,junior,S409,50,Gen X
L000571,"Senator, 2nd Class",Sen.,Cynthia,M.,Lummis,null,1954-09-10,F,R,null,SenLummis,152754318103332,CynthiaLummis,412294,1031365,15546,20953,N00029788,/m/02qvjv3,H8WY00148,https://www.lummis.senate.gov,https://www.lummis.senate.gov/press-releases/feed/,https://www.lummis.senate.gov,true,null,0.69,1,2026,853,46,0,2022-08-23 18:39:44 -0400,G12 Dirksen Senate Office Building,202-224-3424,null,WY,null,null,null,5.39,92.55,7.45,117,senate,2,junior,S410,67,Baby Boomers
M001183,"Senator, 1st Class",Sen.,Joe,null,Manchin,III,1947-08-24,M,D,null,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,412391,62864,7547,40915,N00032838,/m/04lc5t,S0WV00090,https://www.manchin.senate.gov,null,http://www.manchin.senate.gov/public/index.cfm/contact-form,true,null,-0.059,13,2024,853,44,0,2022-08-23 18:39:44 -0400,306 Hart Senate Office Building,202-224-3954,null,WV,null,null,null,5.16,92.95,7.05,117,senate,1,senior,S338,75,Baby Boomers
M000133,"Senator, 2nd Class",Sen.,Edward,J.,Markey,null,1946-07-11,M,D,null,SenMarkey,EdJMarkey,RepMarkey,400253,260,26900,14435,N00000270,/m/028vr4,H6MA07101,https://www.markey.senate.gov,null,https://www.markey.senate.gov/contact,true,null,-0.514,9,2026,853,12,0,2022-08-08 09:47:44 -0400,255 Dirksen Senate Office Building,202-224-2742,null,MA,null,null,null,1.41,97.5,2.5,117,senate,2,junior,S369,76,Baby Boomers
M001198,"Senator, 2nd Class",Sen.,Roger,null,Marshall,null,1960-08-09,M,R,null,SenatorMarshall,rogermarshallmd,null,412704,103425,172080,21734,N00037034,/g/11c4btdtm1,H6KS01179,https://www.marshall.senate.gov,https://www.marshall.senate.gov/media/press-releases/feed/,https://www.marshall.senate.gov,true,null,0.573,1,2026,853,21,0,2022-08-23 18:39:42 -0400,B33 Russell Senate Office Building,202-224-4774,null,KS,null,null,null,2.46,93.22,6.78,117,senate,2,junior,S411,62,Baby Boomers
M000355,"Senator, 2nd Class",Sen.,Mitch,null,McConnell,null,1942-02-20,M,R,Senate Minority Leader,McConnellPress,mitchmcconnell,null,300072,2351,53298,14921,N00003389,/m/01z6ls,S2KY00012,https://www.mcconnell.senate.gov,https://www.mcconnell.senate.gov/public/?a=RSS.Feed,http://www.mcconnell.senate.gov/public/index.cfm?p=contact,true,null,0.404,37,2026,853,23,0,2022-08-23 18:39:42 -0400,317 Russell Senate Office Building,202-224-2541,null,KY,null,null,null,2.7,85.36,14.64,117,senate,2,senior,S174,80,Silent Generation
M000639,"Senator, 1st Class",Sen.,Robert,null,Menendez,null,1954-01-01,M,D,null,SenatorMenendez,senatormenendez,SenatorMenendezNJ,400272,29608,26961,29373,N00000699,/m/033d3p,H2NJ13075,https://www.menendez.senate.gov,null,https://www.menendez.senate.gov/contact,true,null,-0.367,16,2024,853,24,0,2022-08-08 09:47:40 -0400,528 Hart Senate Office Building,202-224-4744,null,NJ,null,null,null,2.81,99.03,0.97,117,senate,1,senior,S306,68,Baby Boomers
M001176,"Senator, 2nd Class",Sen.,Jeff,null,Merkley,null,1956-10-24,M,D,null,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,412325,1029842,23644,40908,N00029303,/m/026k60f,S8OR00207,https://www.merkley.senate.gov,https://www.merkley.senate.gov/rss/feeds/,http://www.merkley.senate.gov/contact/,true,null,-0.443,13,2026,853,37,0,2022-08-08 09:47:53 -0400,313 Hart Senate Office Building,202-224-3753,null,OR,null,null,null,4.34,98.28,1.72,117,senate,2,junior,S322,65,Baby Boomers
M000934,"Senator, 3rd Class",Sen.,Jerry,null,Moran,null,1954-05-29,M,R,null,JerryMoran,jerrymoran,senatorjerrymoran,400284,45469,542,29722,N00005282,/m/024s8t,H6KS01096,https://www.moran.senate.gov,https://www.moran.senate.gov/public/?a=rss.feed,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,true,null,0.418,11,2022,853,84,0,2022-08-08 09:47:53 -0400,521 Dirksen Senate Office Building,202-224-6521,202-228-6966,KS,null,null,null,9.85,92.06,7.94,117,senate,3,senior,S347,68,Baby Boomers
M001153,"Senator, 3rd Class",Sen.,Lisa,null,Murkowski,null,1957-05-22,F,R,null,LisaMurkowski,SenLisaMurkowski,senatormurkowski,300075,1004138,15841,40300,N00026050,/m/0202kt,S4AK00099,https://www.murkowski.senate.gov,null,https://www.murkowski.senate.gov/public/index.cfm/contact,true,null,0.21,21,2022,853,54,0,2022-08-08 09:47:52 -0400,522 Hart Senate Office Building,202-224-6665,202-224-5301,AK,null,null,null,6.33,57.53,42.47,117,senate,3,senior,S288,65,Baby Boomers
M001169,"Senator, 1st Class",Sen.,Christopher,S.,Murphy,null,1973-08-03,M,D,null,senmurphyoffice,chrismurphyct,senchrismurphy,412194,1021270,17189,20707,N00027566,/m/0cy_dh,H6CT05124,https://www.murphy.senate.gov,null,http://www.murphy.senate.gov/contact,true,null,-0.271,9,2024,853,9,0,2022-08-08 09:47:44 -0400,136 Hart Senate Office Building,202-224-4041,null,CT,null,null,null,1.06,99.29,0.71,117,senate,1,junior,S364,49,Gen X
M001111,"Senator, 3rd Class",Sen.,Patty,null,Murray,null,1950-10-11,F,D,Assistant Senate Minority Leader,PattyMurray,null,SenatorPattyMurray,300076,25277,53358,49308,N00007876,/m/018qx5,S2WA00189,https://www.murray.senate.gov,https://www.murray.senate.gov/category/press-releases/feed/,http://www.murray.senate.gov/public/index.cfm/contactme,true,null,-0.352,29,2022,853,25,0,2022-08-08 09:47:40 -0400,154 Russell Senate Office Building,202-224-2621,202-224-0238,WA,null,null,null,2.93,99.76,0.24,117,senate,3,senior,S229,71,Baby Boomers
