congress,chamber,title,short_title,state,party,leadership_role,fec_candidate_id,seniority,district,at_large,ocd_id,start_date,end_date,office,phone,fax,contact_form,cook_pvi,dw_nominate,ideal_point,next_election,total_votes,missed_votes,total_present,senate_class,state_rank,lis_id,bills_sponsored,bills_cosponsored,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,memberId
99,House,Representative,Rep.,NY,D,null,,6,10,false,ocd-division/country:us/state:ny/cd:10,1985-01-03,1987-01-03,null,null,null,null,null,null,null,,null,null,null,,,S270,null,null,null,null,null,S000148
98,House,Representative,Rep.,NY,D,null,,4,10,false,ocd-division/country:us/state:ny/cd:10,1983-01-03,1985-01-03,null,null,null,null,null,null,null,,null,null,null,,,S270,null,null,null,null,null,S000148
117,Senate,"Senator, 1st Class",Sen.,FL,R,null,S8FL00273,1,null,null,ocd-division/country:us/state:fl,2021-01-03,2023-01-03,716 Hart Senate Office Building,202-224-5274,null,https://www.rickscott.senate.gov/contact_rick,null,null,null,2024,853.0,17.0,0.0,1,junior,S404,102.0,392.0,1.99,90.67,9.33,S001217
116,Senate,"Senator, 1st Class",Sen.,FL,R,,S8FL00273,1,null,null,ocd-division/country:us/state:fl,2019-01-08,2021-01-03,716 Hart Senate Office Building,202-224-5274,null,https://www.rickscott.senate.gov/contact_rick,null,null,null,2024,717.0,26.0,0.0,1,junior,S404,49.0,255.0,3.63,96.21,3.79,S001217
117,Senate,"Senator, 3rd Class",Sen.,SC,R,null,H0SC01279,9,null,null,ocd-division/country:us/state:sc,2021-01-03,2023-01-03,104 Hart Senate Office Building,202-224-6121,202-225-3407,https://www.scott.senate.gov/contact/email-me,null,0.624,null,2022,853.0,14.0,0.0,3,junior,S365,46.0,315.0,1.64,92.17,7.83,S001184
116,Senate,"Senator, 3rd Class",Sen.,SC,R,null,H0SC01279,7,null,null,ocd-division/country:us/state:sc,2019-01-03,2021-01-03,104 Hart Senate Office Building,202-224-6121,202-225-3407,https://www.scott.senate.gov/contact/email-me,null,0.636,null,2022,717.0,6.0,0.0,3,junior,S365,38.0,236.0,0.84,97.17,2.83,S001184
115,Senate,"Senator, 3rd Class",Sen.,SC,R,null,S4SC00240,5,null,null,ocd-division/country:us/state:sc,2017-01-03,2019-01-03,717 Hart Senate Office Building,202-224-6121,202-225-3407,https://www.scott.senate.gov/contact/email-me,null,0.652,null,2022,599.0,5.0,0.0,3,junior,S365,30.0,181.0,0.83,98.3,1.7,S001184
114,Senate,"Senator, 3rd Class",Sen.,SC,R,null,S4SC00240,3,null,null,ocd-division/country:us/state:sc,2015-01-06,2017-01-03,null,null,null,null,null,0.655,null,2016,502.0,11.0,0.0,3,,S365,19.0,156.0,2.19,90.89,9.11,S001184
113,Senate,"Senator, 3rd Class",Sen.,SC,R,null,,1,null,null,ocd-division/country:us/state:sc,2013-01-03,2015-01-03,null,null,null,null,null,0.655,1.371713125,2014,657.0,18.0,0.0,3,,S365,7.0,156.0,2.74,92.34,7.66,S001184
112,House,Representative,Rep.,SC,R,null,,2,1,false,ocd-division/country:us/state:sc/cd:1,2011-01-04,2013-01-03,null,null,null,null,null,0.655,null,,1607.0,10.0,0.0,,,S365,49.0,216.0,0.62,93.82,6.12,S001184
117,Senate,"Senator, 2nd Class",Sen.,NH,D,null,S0NH00219,13,null,null,ocd-division/country:us/state:nh,2021-01-03,2023-01-03,506 Hart Senate Office Building,202-224-2841,null,https://www.shaheen.senate.gov/contact/contact-jeanne,null,-0.237,null,2026,853.0,43.0,0.0,2,senior,S324,64.0,402.0,5.04,99.38,0.62,S001181
116,Senate,"Senator, 2nd Class",Sen.,NH,D,null,S0NH00219,11,null,null,ocd-division/country:us/state:nh,2019-01-03,2021-01-03,506 Hart Senate Office Building,202-224-2841,202-228-3194,https://www.shaheen.senate.gov/contact/contact-jeanne,null,-0.238,null,2020,717.0,7.0,1.0,2,senior,S324,92.0,608.0,0.98,92.44,7.56,S001181
115,Senate,"Senator, 2nd Class",Sen.,NH,D,null,S0NH00219,9,null,null,ocd-division/country:us/state:nh,2017-01-03,2019-01-03,506 Hart Senate Office Building,202-224-2841,202-228-3194,https://www.shaheen.senate.gov/contact/contact-jeanne,null,-0.251,null,2020,599.0,18.0,1.0,2,senior,S324,66.0,457.0,3.01,93.01,6.99,S001181
114,Senate,"Senator, 2nd Class",Sen.,NH,D,null,S0NH00219,7,null,null,ocd-division/country:us/state:nh,2015-01-06,2017-01-03,null,null,null,null,null,-0.257,null,2020,502.0,4.0,0.0,2,,S324,78.0,294.0,0.8,95.5,4.5,S001181
113,Senate,"Senator, 2nd Class",Sen.,NH,D,null,,5,null,null,ocd-division/country:us/state:nh,2013-01-03,2015-01-02,null,null,null,null,null,-0.257,-0.632200971,2014,657.0,7.0,0.0,2,,S324,63.0,310.0,1.07,97.54,2.46,S001181
112,Senate,"Senator, 2nd Class",Sen.,NH,D,null,,3,null,null,ocd-division/country:us/state:nh,2011-01-04,2013-01-03,null,null,null,null,null,-0.257,null,2014,486.0,6.0,0.0,2,,S324,21.0,230.0,1.23,96.44,3.56,S001181
111,Senate,"Senator, 2nd Class",Sen.,NH,D,null,,1,null,null,ocd-division/country:us/state:nh,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2014,696.0,12.0,0.0,2,,S324,23.0,232.0,1.72,95.29,4.71,S001181
117,Senate,"Senator, 3rd Class",Sen.,AL,R,,S6AL00013,35,null,null,ocd-division/country:us/state:al,2021-01-03,2023-01-03,304 Russell Senate Office Building,202-224-5744,202-224-3416,https://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,null,0.448,null,2022,853.0,68.0,0.0,3,senior,S184,8.0,52.0,7.97,91.16,8.84,S000320
116,Senate,"Senator, 3rd Class",Sen.,AL,R,null,S6AL00013,33,null,null,ocd-division/country:us/state:al,2019-01-03,2021-01-03,304 Russell Senate Office Building,202-224-5744,202-224-3416,https://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,null,0.429,null,2022,717.0,5.0,0.0,3,senior,S184,8.0,43.0,0.7,97.32,2.68,S000320
115,Senate,"Senator, 3rd Class",Sen.,AL,R,null,S6AL00013,31,null,null,ocd-division/country:us/state:al,2017-01-03,2019-01-03,304 Russell Senate Office Building,202-224-5744,202-224-3416,https://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,null,0.431,null,2022,599.0,5.0,0.0,3,senior,S184,10.0,51.0,0.83,97.79,2.21,S000320
114,Senate,"Senator, 3rd Class",Sen.,AL,R,null,S6AL00013,29,null,null,ocd-division/country:us/state:al,2015-01-06,2017-01-03,null,null,null,null,null,null,null,2016,502.0,20.0,0.0,3,,S184,8.0,54.0,3.98,89.24,10.76,S000320
113,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,27,null,null,ocd-division/country:us/state:al,2013-01-03,2015-01-02,null,null,null,null,null,0.623,1.159569189,2016,657.0,9.0,0.0,3,,S184,8.0,50.0,1.37,89.29,10.71,S000320
112,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,25,null,null,ocd-division/country:us/state:al,2011-01-04,2013-01-03,null,null,null,null,null,null,null,2016,486.0,3.0,0.0,3,,S184,8.0,98.0,0.62,89.87,10.13,S000320
111,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,23,null,null,ocd-division/country:us/state:al,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,696.0,5.0,0.0,3,,S184,7.0,53.0,0.72,89.43,10.57,S000320
110,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,21,null,null,ocd-division/country:us/state:al,2007-01-04,2009-01-03,null,null,null,null,null,null,null,2010,657.0,5.0,0.0,3,,S184,3.0,62.0,0.76,90.88,9.12,S000320
109,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,19,null,null,ocd-division/country:us/state:al,2005-01-04,2007-01-03,null,null,null,null,null,null,null,2010,645.0,10.0,0.0,3,,S184,12.0,62.0,1.55,92.55,7.45,S000320
108,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,17,null,null,ocd-division/country:us/state:al,2003-01-07,2005-01-03,null,null,null,null,null,null,null,2004,675.0,9.0,0.0,3,,S184,16.0,79.0,1.33,95.61,4.39,S000320
107,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,15,null,null,ocd-division/country:us/state:al,2001-01-03,2003-01-03,null,null,null,null,null,null,null,2004,633.0,13.0,0.0,3,,S184,17.0,86.0,2.05,89.94,10.06,S000320
106,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,13,null,null,ocd-division/country:us/state:al,1999-01-06,2001-01-03,null,null,null,null,null,null,null,2004,672.0,7.0,0.0,3,,S184,26.0,146.0,1.04,91.99,8.01,S000320
105,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,11,null,null,ocd-division/country:us/state:al,1997-01-07,1999-01-03,null,null,null,null,null,null,null,1998,612.0,5.0,0.0,3,,S184,23.0,152.0,0.82,90.85,9.15,S000320
104,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,9,null,null,ocd-division/country:us/state:al,1995-01-04,1997-01-03,null,null,null,null,null,null,null,1998,916.0,25.0,0.0,3,,S184,19.0,127.0,2.73,91.65,8.35,S000320
103,Senate,"Senator, 3rd Class",Sen.,AL,D,null,,7,null,null,ocd-division/country:us/state:al,1993-01-05,1995-01-03,null,null,null,null,null,null,null,1998,724.0,64.0,0.0,3,,S184,21.0,201.0,8.84,61.23,38.77,S000320
103,Senate,"Senator, 3rd Class",Sen.,AL,R,null,,7,null,null,ocd-division/country:us/state:al,1993-01-05,1995-01-03,null,null,null,null,null,null,null,1998,0.0,0.0,0.0,3,,S184,null,null,0.0,0.0,0.0,S000320
102,Senate,"Senator, 3rd Class",Sen.,AL,D,null,,5,null,null,ocd-division/country:us/state:al,1991-01-03,1993-01-03,null,null,null,null,null,null,null,,550.0,0.0,0.0,3,,S184,null,null,0.0,68.4,31.6,S000320
101,Senate,"Senator, 3rd Class",Sen.,AL,D,null,,3,null,null,ocd-division/country:us/state:al,1989-01-03,1991-01-03,null,null,null,null,null,null,null,,638.0,0.0,0.0,3,,S184,null,null,null,null,null,S000320
100,Senate,"Senator, 3rd Class",Sen.,AL,D,null,,1,null,null,ocd-division/country:us/state:al,1987-01-06,1989-01-03,null,null,null,null,null,null,null,,null,null,null,3,,S184,null,null,null,null,null,S000320
99,House,Representative,Rep.,AL,D,null,,8,7,false,ocd-division/country:us/state:al/cd:7,1985-01-03,1987-01-03,null,null,null,null,null,null,null,,null,null,null,,,S184,null,null,null,null,null,S000320
98,House,Representative,Rep.,AL,D,null,,6,7,false,ocd-division/country:us/state:al/cd:7,1983-01-03,1985-01-03,null,null,null,null,null,null,null,,null,null,null,,,S184,null,null,null,null,null,S000320
117,Senate,"Senator, 1st Class",Sen.,AZ,D,null,H2AZ09019,3,null,null,ocd-division/country:us/state:az,2021-01-03,2023-01-03,317 Hart Senate Office Building,202-224-4521,null,https://www.sinema.senate.gov/contact-kyrsten,null,-0.104,null,2024,853.0,35.0,0.0,1,senior,S403,34.0,336.0,4.1,96.94,3.06,S001191
116,Senate,"Senator, 1st Class",Sen.,AZ,D,null,H2AZ09019,1,null,null,ocd-division/country:us/state:az,2019-01-03,2021-01-03,317 Hart Senate Office Building,202-224-4521,null,https://www.sinema.senate.gov/contact-kyrsten,null,-0.101,null,2024,717.0,60.0,0.0,1,senior,S403,32.0,492.0,8.37,77.08,22.92,S001191
115,House,Representative,Rep.,AZ,D,,H2AZ09019,6,9,false,ocd-division/country:us/state:az/cd:9,2017-01-03,2019-01-03,1725 Longworth House Office Building,202-225-9888,202-225-9731,null,null,-0.107,null,2018,1211.0,122.0,0.0,,,S403,15.0,462.0,10.07,79.91,20.09,S001191
114,House,Representative,Rep.,AZ,D,null,H2AZ09019,4,9,false,ocd-division/country:us/state:az/cd:9,2015-01-06,2017-01-03,null,null,null,null,null,-0.108,null,2016,1325.0,49.0,0.0,,,S403,11.0,276.0,3.7,77.16,22.76,S001191
113,House,Representative,Rep.,AZ,D,null,,2,9,false,ocd-division/country:us/state:az/cd:9,2013-01-03,2015-01-03,null,null,null,null,null,-0.108,-0.375054728,,1204.0,32.0,0.0,,,S403,10.0,310.0,2.66,81.15,18.76,S001191
117,Senate,"Senator, 2nd Class",Sen.,MN,D,null,S8MN00578,4,null,null,ocd-division/country:us/state:mn,2021-01-03,2023-01-03,720 Hart Senate Office Building,202-224-5641,null,https://www.smith.senate.gov/contact-tina,null,-0.398,null,2026,853.0,10.0,0.0,2,junior,S394,65.0,601.0,1.17,99.17,0.83,S001203
116,Senate,"Senator, 2nd Class",Sen.,MN,D,null,S8MN00578,2,null,null,ocd-division/country:us/state:mn,2019-01-03,2021-01-03,720 Hart Senate Office Building,202-224-5641,null,https://www.smith.senate.gov/contact-tina,null,-0.396,null,2020,717.0,6.0,1.0,2,junior,S394,76.0,713.0,0.84,93.89,6.11,S001203
115,Senate,"Senator, 2nd Class",Sen.,MN,D,null,S8MN00578,1,null,null,ocd-division/country:us/state:mn,2018-01-03,2019-01-03,null,null,null,null,null,-0.346,null,2018,274.0,0.0,0.0,9,junior,S394,26.0,274.0,0.0,98.13,1.87,S001203
117,Senate,"Senator, 1st Class",Sen.,MI,D,Senate Democratic Policy & Communications Committee Chair,S8MI00281,21,null,null,ocd-division/country:us/state:mi,2021-01-03,2023-01-03,731 Hart Senate Office Building,202-224-4822,null,https://www.stabenow.senate.gov/contact,null,-0.343,null,2024,853.0,4.0,0.0,1,senior,S284,45.0,364.0,0.47,99.53,0.47,S000770
116,Senate,"Senator, 1st Class",Sen.,MI,D,Senate Democratic Policy & Communications Committee Chair,S8MI00281,19,null,null,ocd-division/country:us/state:mi,2019-01-03,2021-01-03,731 Hart Senate Office Building,202-224-4822,null,https://www.stabenow.senate.gov/contact,null,-0.343,null,2024,717.0,35.0,1.0,1,senior,S284,39.0,448.0,4.88,93.04,6.96,S000770
115,Senate,"Senator, 1st Class",Sen.,MI,D,Policy Committee Chair,S8MI00281,17,null,null,ocd-division/country:us/state:mi,2017-01-03,2019-01-03,731 Hart Senate Office Building,202-224-4822,202-228-0325,http://www.stabenow.senate.gov/?p=contact,null,-0.331,null,2018,599.0,5.0,1.0,1,senior,S284,50.0,364.0,0.83,92.48,7.52,S000770
114,Senate,"Senator, 1st Class",Sen.,MI,D,null,H6MI08163,15,null,null,ocd-division/country:us/state:mi,2015-01-06,2017-01-03,null,null,null,null,null,-0.328,null,2018,502.0,8.0,0.0,1,,S284,36.0,249.0,1.59,96.08,3.92,S000770
113,Senate,"Senator, 1st Class",Sen.,MI,D,null,,13,null,null,ocd-division/country:us/state:mi,2013-01-03,2015-01-02,null,null,null,null,null,-0.328,-1.148853906,2018,657.0,11.0,0.0,1,,S284,31.0,238.0,1.67,99.23,0.77,S000770
112,Senate,"Senator, 1st Class",Sen.,MI,D,null,,11,null,null,ocd-division/country:us/state:mi,2011-01-04,2013-01-03,null,null,null,null,null,-0.328,null,2012,486.0,7.0,0.0,1,,S284,45.0,254.0,1.44,93.91,6.09,S000770
111,Senate,"Senator, 1st Class",Sen.,MI,D,null,,9,null,null,ocd-division/country:us/state:mi,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2012,696.0,6.0,0.0,1,,S284,49.0,346.0,0.86,97.96,2.04,S000770
110,Senate,"Senator, 1st Class",Sen.,MI,D,null,,7,null,null,ocd-division/country:us/state:mi,2007-01-04,2009-01-03,null,null,null,null,null,null,null,2012,657.0,8.0,0.0,1,,S284,38.0,406.0,1.22,95.79,4.21,S000770
109,Senate,"Senator, 1st Class",Sen.,MI,D,null,,5,null,null,ocd-division/country:us/state:mi,2005-01-04,2007-01-03,null,null,null,null,null,null,null,2006,645.0,8.0,0.0,1,,S284,43.0,316.0,1.24,93.78,6.22,S000770
108,Senate,"Senator, 1st Class",Sen.,MI,D,null,,3,null,null,ocd-division/country:us/state:mi,2003-01-07,2005-01-03,null,null,null,null,null,null,null,2006,675.0,2.0,0.0,1,,S284,28.0,296.0,0.3,97.41,2.59,S000770
107,Senate,"Senator, 1st Class",Sen.,MI,D,null,,1,null,null,ocd-division/country:us/state:mi,2001-01-03,2003-01-03,null,null,null,null,null,null,null,2006,633.0,1.0,0.0,1,,S284,11.0,256.0,0.16,95.18,4.82,S000770
106,House,Representative,Rep.,MI,D,null,,4,8,false,ocd-division/country:us/state:mi/cd:8,1999-01-06,2001-01-03,null,null,null,null,null,null,null,,1214.0,27.0,1.0,,,S284,10.0,312.0,2.22,91.39,8.78,S000770
105,House,Representative,Rep.,MI,D,null,,2,8,false,ocd-division/country:us/state:mi/cd:8,1997-01-07,1999-01-03,null,null,null,null,null,null,null,,1187.0,27.0,2.0,,,S284,8.0,316.0,2.27,91.73,8.81,S000770
117,Senate,"Senator, 2nd Class",Sen.,AK,R,null,S4AK00214,7,null,null,ocd-division/country:us/state:ak,2021-01-03,2023-01-03,302 Hart Senate Office Building,202-224-3004,null,https://www.sullivan.senate.gov/contact/email,null,0.481,null,2026,853.0,48.0,0.0,2,junior,S383,43.0,236.0,5.63,87.81,12.19,S001198
116,Senate,"Senator, 2nd Class",Sen.,AK,R,null,S4AK00214,5,null,null,ocd-division/country:us/state:ak,2019-01-03,2021-01-03,302 Hart Senate Office Building,202-224-3004,null,https://www.sullivan.senate.gov/contact/email,null,0.485,null,2020,717.0,20.0,0.0,2,junior,S383,50.0,301.0,2.79,96.82,3.18,S001198
115,Senate,"Senator, 2nd Class",Sen.,AK,R,null,S4AK00214,3,null,null,ocd-division/country:us/state:ak,2017-01-03,2019-01-03,702 Hart Senate Office Building,202-224-3004,null,https://www.sullivan.senate.gov/contact/email,null,0.466,null,2020,599.0,20.0,0.0,2,junior,S383,37.0,204.0,3.34,97.74,2.26,S001198
114,Senate,"Senator, 2nd Class",Sen.,AK,R,null,S4AK00214,1,null,null,ocd-division/country:us/state:ak,2015-01-06,2017-01-03,null,null,null,null,null,0.462,null,2020,502.0,16.0,0.0,2,,S383,25.0,134.0,3.19,92.87,7.13,S001198
117,Senate,"Senator, 1st Class",Sen.,MT,D,null,S6MT00162,15,null,null,ocd-division/country:us/state:mt,2021-01-03,2023-01-03,311 Hart Senate Office Building,202-224-2644,null,https://www.tester.senate.gov/?p=email_senator,null,-0.215,null,2024,853.0,2.0,0.0,1,senior,S314,71.0,266.0,0.23,97.88,2.12,T000464
116,Senate,"Senator, 1st Class",Sen.,MT,D,null,S6MT00162,13,null,null,ocd-division/country:us/state:mt,2019-01-03,2021-01-03,311 Hart Senate Office Building,202-224-2644,null,https://www.tester.senate.gov/?p=email_senator,null,-0.216,null,2024,717.0,22.0,1.0,1,senior,S314,90.0,411.0,3.07,92.47,7.53,T000464
115,Senate,"Senator, 1st Class",Sen.,MT,D,null,S6MT00162,11,null,null,ocd-division/country:us/state:mt,2017-01-03,2019-01-03,311 Hart Senate Office Building,202-224-2644,202-224-8594,https://www.tester.senate.gov/?p=email_senator,null,-0.21,null,2018,599.0,6.0,0.0,1,senior,S314,73.0,334.0,1.0,88.53,11.47,T000464
114,Senate,"Senator, 1st Class",Sen.,MT,D,null,S6MT00162,9,null,null,ocd-division/country:us/state:mt,2015-01-06,2017-01-03,null,null,null,null,null,-0.213,null,2018,502.0,1.0,0.0,1,,S314,59.0,214.0,0.2,90.85,9.15,T000464
113,Senate,"Senator, 1st Class",Sen.,MT,D,null,,7,null,null,ocd-division/country:us/state:mt,2013-01-03,2015-01-02,null,null,null,null,null,-0.213,-0.351705668,2018,657.0,7.0,0.0,1,,S314,59.0,269.0,1.07,94.62,5.38,T000464
112,Senate,"Senator, 1st Class",Sen.,MT,D,null,,5,null,null,ocd-division/country:us/state:mt,2011-01-04,2013-01-03,null,null,null,null,null,-0.213,null,2012,486.0,3.0,0.0,1,,S314,62.0,274.0,0.62,91.25,8.75,T000464
111,Senate,"Senator, 1st Class",Sen.,MT,D,null,,3,null,null,ocd-division/country:us/state:mt,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2012,696.0,5.0,1.0,1,,S314,29.0,212.0,0.72,92.87,7.13,T000464
110,Senate,"Senator, 1st Class",Sen.,MT,D,null,,1,null,null,ocd-division/country:us/state:mt,2007-01-04,2009-01-03,null,null,null,null,null,null,null,2012,657.0,7.0,0.0,1,,S314,17.0,258.0,1.07,90.36,9.64,T000464
117,Senate,"Senator, 3rd Class",Sen.,SD,R,Senate Majority Whip,S2SD00068,17,null,null,ocd-division/country:us/state:sd,2021-01-03,2023-01-03,511 Dirksen Senate Office Building,202-224-2321,202-228-5429,http://www.thune.senate.gov/public/index.cfm/contact,null,0.428,null,2022,853.0,8.0,0.0,3,senior,S303,56.0,210.0,0.94,95.55,4.45,T000250
116,Senate,"Senator, 3rd Class",Sen.,SD,R,Assistant Senate Majority Leader,S2SD00068,15,null,null,ocd-division/country:us/state:sd,2019-01-03,2021-01-03,511 Dirksen Senate Office Building,202-224-2321,202-228-5429,http://www.thune.senate.gov/public/index.cfm/contact,null,0.411,null,2022,717.0,3.0,0.0,3,senior,S303,47.0,146.0,0.42,99.01,0.99,T000250
115,Senate,"Senator, 3rd Class",Sen.,SD,R,Conference Chair,S2SD00068,13,null,null,ocd-division/country:us/state:sd,2017-01-03,2019-01-03,511 Dirksen Senate Office Building,202-224-2321,202-228-5429,http://www.thune.senate.gov/public/index.cfm/contact,null,0.411,null,2022,599.0,0.0,0.0,3,senior,S303,60.0,151.0,0.0,99.33,0.67,T000250
114,Senate,"Senator, 3rd Class",Sen.,SD,R,null,H6SD00085,11,null,null,ocd-division/country:us/state:sd,2015-01-06,2017-01-03,null,null,null,null,null,0.409,null,2016,502.0,4.0,0.0,3,,S303,60.0,160.0,0.8,94.68,5.32,T000250
113,Senate,"Senator, 3rd Class",Sen.,SD,R,null,,9,null,null,ocd-division/country:us/state:sd,2013-01-03,2015-01-02,null,null,null,null,null,0.409,1.061183259,2016,657.0,4.0,0.0,3,,S303,33.0,240.0,0.61,96.09,3.91,T000250
112,Senate,"Senator, 3rd Class",Sen.,SD,R,null,,7,null,null,ocd-division/country:us/state:sd,2011-01-04,2013-01-03,null,null,null,null,null,0.409,null,2016,486.0,11.0,0.0,3,,S303,23.0,235.0,2.26,92.31,7.69,T000250
111,Senate,"Senator, 3rd Class",Sen.,SD,R,null,,5,null,null,ocd-division/country:us/state:sd,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,696.0,5.0,0.0,3,,S303,19.0,170.0,0.72,96.18,3.82,T000250
110,Senate,"Senator, 3rd Class",Sen.,SD,R,null,,3,null,null,ocd-division/country:us/state:sd,2007-01-04,2009-01-03,null,null,null,null,null,null,null,2010,657.0,4.0,0.0,3,,S303,31.0,197.0,0.61,91.01,8.99,T000250
109,Senate,"Senator, 3rd Class",Sen.,SD,R,null,,1,null,null,ocd-division/country:us/state:sd,2005-01-04,2007-01-03,null,null,null,null,null,null,null,2010,645.0,17.0,0.0,3,,S303,23.0,183.0,2.64,91.83,8.17,T000250
107,House,Representative,Rep.,SD,R,null,,6,At-Large,true,ocd-division/country:us/state:sd/cd:1,2001-01-03,2003-01-03,null,null,null,null,null,null,null,,996.0,8.0,0.0,,,S303,24.0,144.0,0.8,93.62,6.89,T000250
106,House,Representative,Rep.,SD,R,null,,4,At-Large,true,ocd-division/country:us/state:sd/cd:1,1999-01-06,2001-01-03,null,null,null,null,null,null,null,,1214.0,2.0,0.0,,,S303,14.0,139.0,0.16,93.52,6.73,T000250
105,House,Representative,Rep.,SD,R,null,,2,At-Large,true,ocd-division/country:us/state:sd/cd:1,1997-01-07,1999-01-03,null,null,null,null,null,null,null,,1187.0,6.0,0.0,,,S303,11.0,93.0,0.51,95.03,5.5,T000250
117,Senate,"Senator, 2nd Class",Sen.,NC,R,null,S4NC00162,7,null,null,ocd-division/country:us/state:nc,2021-01-03,2023-01-03,113 Dirksen Senate Office Building,202-224-6342,null,https://www.tillis.senate.gov/public/index.cfm/email-me,null,0.401,null,2026,853.0,50.0,0.0,2,junior,S384,39.0,459.0,5.86,79.95,20.05,T000476
